smsp__sass_thread_inst_executed_op_hadd_pred_on.max.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hadd_pred_on.min.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hadd_pred_on.sum.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hfma_pred_on.avg.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hfma_pred_on.max.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hfma_pred_on.min.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hfma_pred_on.sum.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hmul_pred_on.avg.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hmul_pred_on.max.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hmul_pred_on.min.per_cycle_elapsed [inst/cycle],0
smsp__sass_thread_inst_executed_op_hmul_pred_on.sum.per_cycle_elapsed [inst/cycle],0
smsp__thread_inst_executed_per_inst_executed.ratio,32
smsp__thread_inst_executed_pred_on_per_inst_executed.ratio,31.96
smsp__warps_active.avg.peak_sustained [warp],12
smsp__warps_active.avg.per_cycle_active [warp],11.85
smsp__warps_active.max.peak_sustained [warp],12
smsp__warps_active.max.per_cycle_active [warp],11.88
smsp__warps_active.min.peak_sustained [warp],12
smsp__warps_active.min.per_cycle_active [warp],11.82
smsp__warps_active.sum.peak_sustained [warp],960
smsp__warps_active.sum.per_cycle_active [warp],947.73
smsp__warps_eligible.avg.per_cycle_active [warp],1.69
smsp__warps_eligible.max.per_cycle_active [warp],1.70
smsp__warps_eligible.min.per_cycle_active [warp],1.68
smsp__warps_eligible.sum.per_cycle_active [warp],135.32
thread_inst_executed [inst],"5,01,32,41,856 {201}"
thread_inst_executed_true [inst],"5,00,69,50,400 {201}"
warpsampling:smsp__pcsamp_samples_data_dropped [sample],0 {2065}
warpsampling:smsp__pcsamp_warps_issue_stalled_barrier [warp],0 {2065}
warpsampling:smsp__pcsamp_warps_issue_stalled_branch_resolving [branches],300 {2065}
warpsampling:smsp__pcsamp_warps_issue_stalled_dispatch_stall [warp],"12,578 {2065}"
warpsampling:smsp__pcsamp_warps_issue_stalled_drain [warp],62 {2065}
warpsampling:smsp__pcsamp_warps_issue_stalled_imc_miss [warp],0 {2065}
warpsampling:smsp__pcsamp_warps_issue_stalled_lg_throttle [warp],"1,77,050 {2065}"
warpsampling:smsp__pcsamp_warps_issue_stalled_long_scoreboard [warp],"23,841 {2065}"
warpsampling:smsp__pcsamp_warps_issue_stalled_math_pipe_throttle [warp],237 {2065}
warpsampling:smsp__pcsamp_warps_issue_stalled_membar [warp],0 {2065}
warpsampling:smsp__pcsamp_warps_issue_stalled_mio_throttle [warp],480 {2065}
warpsampling:smsp__pcsamp_warps_issue_stalled_misc [warp],0 {2065}
warpsampling:smsp__pcsamp_warps_issue_stalled_no_instructions [inst],260 {2065}
warpsampling:smsp__pcsamp_warps_issue_stalled_not_selected [warp],"31,197 {2065}"
warpsampling:smsp__pcsamp_warps_issue_stalled_selected [warp],"6,630 {2065}"
warpsampling:smsp__pcsamp_warps_issue_stalled_short_scoreboard [warp],86 {2065}
warpsampling:smsp__pcsamp_warps_issue_stalled_sleeping [warp],0 {2065}
warpsampling:smsp__pcsamp_warps_issue_stalled_tex_throttle [warp],0 {2065}
warpsampling:smsp__pcsamp_warps_issue_stalled_wait [warp],"13,409 {2065}"
